Time,Open,High,Low,Close,Volume
2019.10.10,8580.986,8650.863,8456.421,8574.566,40369
2019.10.11,8574.566,8806.585,8292.796,8333.501,31542
2019.10.12,8333.501,8401.542,8298.772,8305.791,17069
2019.10.13,8305.791,8458.111,8231.267,8291.662,26299
2019.10.14,8291.662,8375.366,8222.459,8356.189,16562
2019.10.15,8356.189,8399.809,8129.126,8170.542,22249
2019.10.16,8170.542,8184.808,7940.389,8006.341,16734
2019.10.17,8006.341,8121.957,7943.548,8080.896,17700
2019.10.18,8080.933,8118.261,7839.346,7963.714,27449
2019.10.19,7963.714,8071.595,7907.79,7957.457,23818
2019.10.20,7957.466,8312.233,7889.366,8230.512,29994
2019.10.21,8230.512,8293.594,8162.59,8218.107,28221
2019.10.22,8218.107,8295.908,8026.965,8052.239,13576
2019.10.23,8052.239,8063.228,7335.472,7467.169,18670
2019.10.24,7467.169,7502.02,7362.184,7433.982,22458
2019.10.25,7433.982,8721.27,7407.45,8664.058,25917
2019.10.26,8664.058,10480.389,8650.821,9237.182,29335
2019.10.27,9237.21,9803.681,9112.278,9535.389,31763
2019.10.28,9535.452,9937.952,9208.846,9216.121,28687
2019.10.29,9216.121,9538.638,9140.949,9425.185,17659
2019.10.30,9425.185,9425.185,9025.965,9169.164,23953
2019.10.31,9169.164,9427.721,8971.211,9158.057,26481
2019.11.01,9158.057,9278.117,9065.72,9251.136,15177
2019.11.02,9251.136,9367.423,9216.388,9314.741,9234
2019.11.03,9314.741,9377.061,9083.948,9209.316,16355
2019.11.04,9209.316,9552.737,9136.288,9426.207,27725
2019.11.05,9426.207,9458.537,9201.466,9323.025,32422
2019.11.06,9323.025,9439.559,9265.67,9344.146,9028
2019.11.07,9344.146,9375.615,9108.893,9206.084,9212
2019.11.08,9206.084,9243.047,8697.267,8769.451,30560
2019.11.09,8769.451,8877.731,8735.256,8813.915,16033
2019.11.10,8813.915,9108.057,8754.34,9044.305,30992
2019.11.11,9044.305,9073.961,8631.407,8724.574,37106
2019.11.12,8724.49,8835.207,8623.578,8813.085,34929
2019.11.13,8813.085,8825.665,8721.499,8784.713,32424
2019.11.14,8784.718,8802.124,8592.903,8642.718,42503
2019.11.15,8642.718,8746.281,8434.856,8471.112,37433
2019.11.16,8471.112,8532.824,8439.36,8501.125,37528
2019.11.17,8501.125,8605.051,8402.9,8508.251,47007
2019.11.18,8508.251,8508.251,8125.316,8188.897,45006
2019.11.19,8189.085,8209.937,8034.646,8133.9,33055
2019.11.20,8133.9,8210.354,8040.441,8095.636,26444
2019.11.21,8095.636,8124.084,7554.097,7642.242,37583
2019.11.22,7642.242,7753.538,6813.18,7291.875,34505
2019.11.23,7291.875,7348.541,7111.6,7322.592,19463
2019.11.24,7322.592,7340.028,6915.078,6958.234,21831
2019.11.25,6958.234,7357.75,6610.982,7134.457,37475
2019.11.26,7134.457,7329.236,7044.683,7164.716,35205
2019.11.27,7164.716,7671.42,6883.273,7520.999,24703
2019.11.28,7520.999,7661.53,7387.297,7433.023,42851
2019.11.29,7433.023,7852.14,7424.67,7757.443,27620
2019.11.30,7757.443,7818.639,7462.928,7571.356,19188
2019.12.01,7571.356,7571.456,7258.724,7408.245,29430
2019.12.02,7408.234,7430.469,7199.393,7318.092,30386
2019.12.03,7318.092,7405.962,7260.775,7302.781,24876
2019.12.04,7302.781,7830.062,7111.94,7206.683,27949
2019.12.05,7206.683,7515.576,7185.753,7389.085,21970
2019.12.06,7389.085,7543.366,7316.999,7534.957,17782
2019.12.07,7534.957,7586.201,7484.508,7495.24,17635
2019.12.08,7495.24,7567.924,7393.099,7510.981,14431
2019.12.09,7510.981,7592.899,7286.925,7337.655,12522
2019.12.10,7337.655,7386.476,7180.212,7216.905,11407
2019.12.11,7216.905,7260.312,7147.845,7202.77,9292
2019.12.12,7202.78,7283.252,7109.841,7190.954,18014
2019.12.13,7190.954,7288.867,7189.403,7249.173,17968
2019.12.14,7249.173,7264.128,7018.593,7062.93,18481
2019.12.15,7062.93,7187.327,7020.192,7111.331,10919
2019.12.16,7111.331,7138.537,6856.845,6889.97,30182
2019.12.17,6889.97,6939.579,6576.217,6617.226,29116
2019.12.18,6617.226,7310.868,6469.31,7300.843,27002
2019.12.19,7300.868,7363.961,7041.851,7159.965,46895
2019.12.20,7159.965,7211.281,7083.277,7175.717,17744
2019.12.21,7175.717,7184.208,7111.277,7136.704,12323
2019.12.22,7135.709,7487.313,7121.171,7486.666,21651
2019.12.23,7486.666,7675.952,7264.228,7318.605,17778
2019.12.24,7318.605,7437.455,7163.075,7243.249,6022
2019.12.25,7243.249,7258.703,7127.768,7195.267,5740
2019.12.26,7195.267,7416.945,7154.298,7195.687,9528
2019.12.27,7195.687,7257.94,7092.023,7246.146,17376
2019.12.28,7246.146,7356.286,7236.476,7308.144,14358
2019.12.29,7308.144,7507.39,7283.079,7382.759,11211
2019.12.30,7382.759,7391.249,7218.144,7233.549,14644
2019.12.31,7233.549,7307.166,7143.529,7193.759,8150
2020.01.01,7156.915,7227.755,7143.615,7168.165,9273
2020.01.02,7167.915,7175.295,6893.615,6939.315,13054
2020.01.03,6939.315,7393.395,6846.895,7328.455,24649
2020.01.04,7328.515,7389.715,7249.645,7338.095,14178
2020.01.05,7346.255,7487.615,7303.615,7345.735,13592
2020.01.06,7341.135,7800.245,7334.965,7758.705,20658
2020.01.07,7766.145,8210.615,7690.645,8146.795,29556
2020.01.08,8165.885,8455.095,7865.705,8038.055,38401
2020.01.09,8023.685,8024.195,7732.675,7802.295,29922
2020.01.10,7799.155,8188.715,7659.375,8186.305,32666
2020.01.11,8170.655,8279.225,7993.615,8010.975,26475
2020.01.12,7993.515,8179.175,7951.615,8174.365,20669
2020.01.13,8182.985,8186.615,8032.615,8096.595,18057
2020.01.14,8103.205,8883.395,8098.275,8809.175,38935
2020.01.15,8735.965,8894.615,8546.015,8806.315,25719
2020.01.16,8818.515,8837.715,8573.015,8703.655,31776
2020.01.17,8720.825,9006.605,8659.015,8893.025,106716
2020.01.18,8893.025,8971.395,8798.615,8901.025,34990
2020.01.19,8894.615,9179.605,8463.415,8691.135,38327
2020.01.20,8702.915,8728.265,8497.915,8622.495,28968
2020.01.21,8626.085,8753.925,8464.565,8715.635,27661
2020.01.22,8723.615,8785.355,8558.615,8653.985,27564
2020.01.23,8658.605,8658.605,8271.615,8378.825,34970
2020.01.24,8380.235,8503.595,8208.965,8419.655,35733
2020.01.25,8415.595,8430.365,8249.125,8320.415,26012
2020.01.26,8297.655,8588.605,8272.295,8588.605,33950
2020.01.27,8626.535,8972.215,8550.225,8889.565,36430
2020.01.28,8896.855,9411.355,8875.455,9384.745,51193
2020.01.29,9411.665,9427.535,9218.355,9280.095,44686
2020.01.30,9263.615,9558.115,9169.605,9491.715,33761
2020.01.31,9487.715,9512.715,9192.615,9330.115,18238
2020.02.01,9333.215,9445.415,9277.215,9370.615,19282
2020.02.02,9370.615,9460.915,9143.615,9315.815,17926
2020.02.03,9308.615,9599.915,9218.615,9273.615,19441
2020.02.04,9274.215,9340.315,9072.415,9152.815,18477
2020.02.05,9152.815,9752.415,9143.815,9606.915,17695
2020.02.06,9613.715,9846.515,9513.615,9748.415,18259
2020.02.07,9753.515,9858.715,9708.715,9793.215,14939
2020.02.08,9785.815,9935.515,9651.715,9897.915,13141
2020.02.09,9900.515,10167.915,9880.615,10152.715,14521
2020.02.10,10158.515,10187.815,9753.615,9843.715,18393
2020.02.11,9843.715,10376.915,9700.715,10263.115,18158
2020.02.12,10263.115,10476.615,10217.115,10345.315,21729
2020.02.13,10338.615,10499.415,10073.615,10230.105,28122
2020.02.14,10233.175,10387.825,10097.715,10364.935,36170
2020.02.15,10373.605,10393.605,9746.895,9904.825,24585
2020.02.16,9892.705,10041.545,9606.575,9920.875,25818
2020.02.17,9912.035,9962.985,9462.615,9693.605,39438
2020.02.18,9705.565,10278.965,9605.665,10181.655,29037
2020.02.19,10185.115,10302.585,9278.885,9588.105,25160
2020.02.20,9585.165,9691.715,9387.295,9603.655,32110
2020.02.21,9602.565,9763.075,9560.595,9689.265,28944
2020.02.22,9690.615,9716.435,9568.635,9662.225,14446
2020.02.23,9661.865,10019.265,9660.745,9962.615,16699
2020.02.24,9957.775,10022.215,9468.365,9653.605,30918
2020.02.25,9660.825,9674.105,9227.225,9298.605,34356
2020.02.26,9294.615,9363.045,8603.555,8771.905,48578
2020.02.27,8769.615,8966.095,8513.615,8808.505,37611
2020.02.28,8808.015,8892.445,8422.415,8701.425,46545
2020.02.29,8707.105,8792.605,8514.615,8516.935,28321
2020.03.01,8545.685,8745.945,8393.625,8515.935,46005
2020.03.02,8482.735,8966.535,8480.935,8908.605,40718
2020.03.03,8908.605,8917.265,8630.675,8749.795,27788
2020.03.04,8762.405,8840.605,8664.175,8753.605,37713
2020.03.05,8758.605,9167.845,8758.605,9063.785,29414
2020.03.06,9047.165,9175.685,8993.615,9152.115,29268
2020.03.07,9153.635,9208.275,8844.085,8894.975,24681
2020.03.08,8879.285,8879.285,7995.615,8027.155,36390
2020.03.09,8029.615,8179.045,7623.275,7928.165,71786
2020.03.10,7938.645,8151.895,7727.185,7886.835,43827
2020.03.11,7880.615,7981.105,7576.885,7931.655,36035
2020.03.12,7950.625,7962.365,4637.615,4807.995,96615
2020.03.13,4944.245,5983.985,3851.615,5627.405,125987
2020.03.14,5583.355,5659.605,5043.625,5158.905,96229
2020.03.15,5170.275,5963.615,5079.005,5339.035,77574
2020.03.16,5321.005,5340.605,4425.935,5031.255,95811
2020.03.17,5064.175,5561.675,4928.635,5325.325,77684
2020.03.18,5358.365,5444.035,5013.335,5406.875,68354
2020.03.19,5417.865,6424.315,5256.645,6177.335,70445
2020.03.20,6213.605,6943.785,5650.625,6194.775,73855
2020.03.21,6204.905,6456.365,5849.965,6188.135,75012
2020.03.22,6157.775,6407.835,5737.015,5808.475,66448
2020.03.23,5785.285,6620.815,5673.635,6489.065,73082
2020.03.24,6569.365,6859.705,6397.135,6759.505,73097
2020.03.25,6733.615,6975.745,6463.625,6679.975,62593
2020.03.26,6741.965,6788.605,6513.635,6751.575,45596
2020.03.27,6762.995,6870.375,6257.425,6365.105,28985
2020.03.28,6365.105,6365.105,6025.305,6244.515,35807
2020.03.29,6263.415,6272.285,5864.565,5870.515,28556
2020.03.30,5891.155,6620.665,5846.915,6400.005,41207
2020.03.31,6392.705,6518.395,6326.685,6415.025,33618
2020.04.01,6427.685,6732.615,6153.615,6656.235,33485
2020.04.02,6710.245,7259.505,6568.605,6795.855,43568
2020.04.03,6782.355,7041.735,6599.675,6735.595,45210
2020.04.04,6721.605,7009.325,6652.055,6867.295,35789
2020.04.05,6890.145,6905.185,6674.625,6770.965,33040
2020.04.06,6776.095,7363.885,6767.885,7332.485,49846
2020.04.07,7309.835,7459.605,7066.625,7193.615,39541
2020.04.08,7198.185,7421.605,7148.935,7364.175,35848
2020.04.09,7337.255,7370.215,7103.635,7289.565,37020
2020.04.10,7287.125,7298.055,6743.615,6863.775,39074
2020.04.11,6886.145,6948.605,6768.615,6881.735,29651
2020.04.12,6885.325,7193.605,6783.665,6901.735,28915
2020.04.13,6854.565,6900.115,6552.835,6854.125,40418
2020.04.14,6864.605,6985.905,6764.615,6868.675,35674
2020.04.15,6857.685,6933.605,6599.615,6617.725,34507
2020.04.16,6572.215,7209.875,6456.035,7106.225,56745
2020.04.17,7114.215,7150.265,6993.615,7025.925,39282
2020.04.18,7044.725,7298.705,7039.715,7252.515,40003
2020.04.19,7252.515,7267.825,7056.635,7124.315,38218
2020.04.20,7118.915,7220.715,6747.165,6835.025,38595
2020.04.21,6832.815,6948.405,6769.615,6848.005,28986
2020.04.22,6838.615,7160.325,6819.615,7129.225,27060
2020.04.23,7138.585,7759.485,7025.755,7485.795,36827
2020.04.24,7473.615,7603.655,7385.955,7502.715,33705
2020.04.25,7502.715,7711.965,7432.485,7543.615,31451
2020.04.26,7529.305,7707.695,7485.175,7700.015,30214
2020.04.27,7756.855,7804.605,7629.605,7783.385,29435
2020.04.28,7765.635,7771.045,7665.615,7754.225,22157
2020.04.29,7754.225,8975.265,7714.655,8787.315,48749
2020.04.30,8782.705,9468.485,8401.615,8622.865,61275
2020.05.01,8645.905,9065.635,8623.025,8823.025,48857
2020.05.02,8805.795,9016.595,8755.635,8977.385,39119
2020.05.03,8985.605,9195.855,8724.635,8903.555,41279
2020.05.04,8911.235,8963.605,8527.595,8879.485,41221
2020.05.05,8892.745,9115.875,8763.785,9019.185,38141
2020.05.06,9019.185,9410.865,8915.745,9154.475,40692
2020.05.07,9149.475,10072.605,9023.625,9993.845,45879
2020.05.08,10002.355,10042.605,9724.735,9803.615,33538
2020.05.09,9783.705,9914.435,9514.615,9530.815,34123
2020.05.10,9548.515,9553.595,8102.645,8725.545,48818
2020.05.11,8766.795,9173.825,8184.085,8555.615,58443
2020.05.12,8549.235,8974.015,8533.785,8816.035,44785
2020.05.13,8801.395,9408.625,8801.395,9314.875,36812
2020.05.14,9329.455,9937.535,9253.595,9782.115,41148
2020.05.15,9782.115,9841.945,9113.625,9305.705,46695
2020.05.16,9305.705,9581.775,9209.115,9376.765,38562
2020.05.17,9346.335,9887.955,9317.295,9668.435,36310
2020.05.18,9693.975,9950.855,9430.615,9722.125,39968
2020.05.19,9728.635,9891.605,9458.725,9775.495,38036
2020.05.20,9776.365,9830.605,9288.615,9503.015,32842
2020.05.21,9491.365,9561.605,8793.615,9048.925,37714
2020.05.22,9032.725,9260.235,8917.115,9163.315,37423
2020.05.23,9166.835,9306.305,9084.015,9174.615,31349
2020.05.24,9174.615,9299.465,8687.845,8707.365,34520
2020.05.25,8662.735,8970.605,8626.575,8891.995,37752
2020.05.26,8885.995,9010.605,8687.855,8838.025,35850
2020.05.27,8830.375,9222.895,8804.955,9199.835,35254
2020.05.28,9199.835,9617.345,9105.615,9576.275,37969
2020.05.29,9576.275,9598.865,9323.945,9417.455,38558
2020.05.30,9420.475,9742.215,9319.515,9693.935,45689
2020.05.31,9676.875,9682.485,9367.855,9438.615,40607
2020.06.01,9428.045,10409.895,9409.095,10202.565,43332
2020.06.02,10205.985,10215.495,9266.715,9516.075,34621
2020.06.03,9509.515,9685.375,9380.035,9661.675,29587
2020.06.04,9665.615,9881.195,9443.615,9782.685,40693
2020.06.05,9792.415,9848.605,9579.085,9606.815,37385
2020.06.06,9560.535,9728.345,9518.665,9664.055,34759
2020.06.07,9660.085,9811.095,9366.635,9743.725,42413
2020.06.08,9757.605,9807.175,9635.205,9775.115,28370
2020.06.09,9827.555,9879.605,9563.615,9774.225,27567
2020.06.10,9771.695,9999.755,9687.145,9887.645,35692
2020.06.11,9892.785,9966.855,9045.025,9261.775,36265
2020.06.12,9250.295,9545.275,9220.885,9455.455,30670
2020.06.13,9460.375,9488.065,9339.615,9468.605,32800
2020.06.14,9467.375,9469.005,9233.615,9322.035,29740
2020.06.15,9309.315,9492.605,8888.615,9421.975,41160
2020.06.16,9429.465,9585.645,9374.615,9519.865,34843
2020.06.17,9528.405,9552.075,9222.595,9451.125,28741
2020.06.18,9454.115,9475.795,9262.675,9369.745,33049
2020.06.19,9361.755,9423.605,9222.615,9294.465,29656
2020.06.20,9278.815,9385.315,9154.665,9350.515,31034
2020.06.21,9355.235,9412.965,9264.725,9279.755,26572
2020.06.22,9273.285,9781.195,9260.325,9682.905,30753
2020.06.23,9694.545,9716.675,9566.175,9616.665,28854
2020.06.24,9617.355,9656.985,9188.615,9279.265,21943
2020.06.25,9276.865,9328.605,8973.575,9236.485,35067
2020.06.26,9226.445,9283.625,9022.115,9149.025,36294
2020.06.27,9149.125,9181.145,8815.155,8995.985,38789
2020.06.28,8994.845,9182.605,8925.385,9111.135,32706
2020.06.29,9116.175,9227.635,9007.665,9179.865,33215
2020.06.30,9184.595,9194.605,9050.705,9129.785,35100
2020.07.01,9120.045,9290.595,9081.615,9231.685,42928
2020.07.02,9230.045,9257.875,8932.745,9085.595,39934
2020.07.03,9081.375,9119.955,9032.045,9054.435,26228
2020.07.04,9043.655,9189.435,9036.935,9132.115,37658
2020.07.05,9131.825,9138.605,8902.635,9067.095,40344
2020.07.06,9078.875,9367.605,9054.975,9336.915,33459
2020.07.07,9325.975,9372.945,9195.635,9247.555,36905
2020.07.08,9257.215,9468.605,9224.855,9428.885,32775
2020.07.09,9429.615,9440.225,9148.475,9230.565,31380
2020.07.10,9227.125,9313.185,9114.265,9283.415,29299
2020.07.11,9291.775,9295.665,9175.295,9228.015,27768
2020.07.12,9228.605,9337.965,9151.885,9292.495,28248
2020.07.13,9307.835,9333.215,9187.135,9230.525,27922
2020.07.14,9223.745,9271.685,9093.615,9250.545,29568
2020.07.15,9251.945,9267.585,9145.125,9183.065,23114
2020.07.16,9186.935,9208.845,9014.285,9123.615,28510
2020.07.17,9124.255,9176.315,9062.685,9147.895,19832
2020.07.18,9140.565,9203.605,9117.475,9169.385,32771
2020.07.19,9167.745,9233.535,9097.615,9206.475,24021
2020.07.20,9215.325,9216.855,9124.795,9154.655,19942
2020.07.21,9154.735,9431.605,9150.515,9387.745,18942
2020.07.22,9390.255,9560.655,9270.635,9529.465,12159
2020.07.23,9539.915,9675.035,9445.605,9611.125,15555
2020.07.24,9605.655,9637.855,9469.285,9544.815,13063
2020.07.25,9547.055,9741.365,9530.255,9704.695,19696
2020.07.26,9701.985,10143.605,9655.045,9934.605,25529
2020.07.27,9938.185,11412.645,9928.615,11038.345,48686
2020.07.28,11101.645,11252.605,10568.615,10927.835,51791
2020.07.29,10945.995,11343.595,10838.195,11102.545,36330
2020.07.30,11093.695,11181.025,10818.605,11109.595,25654
2020.07.31,11133.005,11452.305,10968.615,11345.225,36153
2020.08.01,11366.355,11824.37,11231.615,11803.63,14060
2020.08.02,11799.38,12108.56,10540.215,11060.235,42156
2020.08.03,11043.59,11478.305,10922.825,11226.69,37205
2020.08.04,11227.965,11410.67,11001.685,11190.61,36975
2020.08.05,11191.6,11792.2,11068.055,11750.31,35097
2020.08.06,11731.15,11909.815,11573.375,11767.45,29313
2020.08.07,11759.775,11913.56,11343.57,11600.08,29904
2020.08.08,11592.52,11811.74,11502.115,11768.595,27170
2020.08.09,11773.7,11801.35,11526.42,11680.205,30131
2020.08.10,11686.33,12078.035,11489.735,11893.29,37334
2020.08.11,11889.76,11936.55,11114.025,11382.305,42002
2020.08.12,11380.195,11618.56,11143.57,11560.01,55175
2020.08.13,11557.045,11795.65,11266.905,11788.635,130961
2020.08.14,11818.56,11859.53,11644.81,11771.79,100929
2020.08.15,11778.86,11981.735,11681.435,11853.735,118153
2020.08.16,11846.845,11932.575,11684.715,11912.41,142713
2020.08.17,11917.56,12478.525,11768.57,12296.965,145648
2020.08.18,12308.07,12392.605,11818.57,11944.785,128079
2020.08.19,11977.08,12018.39,11562.615,11752.43,140560
2020.08.20,11757.995,11885.72,11666.75,11856.925,106867
2020.08.21,11850.15,11878.55,11475.205,11522.78,119136
2020.08.22,11519.89,11685.935,11363.875,11666.535,123489
2020.08.23,11669.34,11708.56,11519.18,11643.58,104149
2020.08.24,11643.59,11817.18,11586.525,11746.82,110271
2020.08.25,11755.635,11763.035,11096.345,11317.455,169242
2020.08.26,11318.43,11533.55,11245.315,11456.83,148649
2020.08.27,11453.58,11589.395,11118.615,11320.755,135623
2020.08.28,11334.475,11544.07,11275.115,11528.56,130150
2020.08.29,11533.56,11573.56,11413.635,11467.87,135176
2020.08.30,11462.12,11713.56,11457.315,11709.57,101794
2020.08.31,11718.56,11771.925,11569.615,11648.57,109188
2020.09.01,11659.49,12057.36,11520.96,11917.79,55479
2020.09.02,11905.29,11943.56,11153.655,11389.01,60140
2020.09.03,11383.68,11468.605,9998.615,10195.57,108502
2020.09.04,10185.26,10631.9,9888.835,10470.745,101714
2020.09.05,10470.745,10554.125,9813.615,10161.305,120826
2020.09.06,10148.11,10348.56,9993.665,10251.235,106308
2020.09.07,10247.54,10404.04,9873.615,10368.56,102295
2020.09.08,10383.42,10434.47,9819.045,10119.735,114190
2020.09.09,10116.825,10343.56,9976.775,10217.725,91703
2020.09.10,10228.56,10482.56,10219.815,10336.845,82708
2020.09.11,10339.52,10402.295,10193.615,10387.97,71172
2020.09.12,10393.56,10476.115,10268.795,10439.595,46849
2020.09.13,10437.53,10575.92,10204.57,10330.32,60842
2020.09.14,10326.235,10754.245,10246.445,10672.355,56009
2020.09.15,10672.385,10933.58,10607.155,10777.41,78589
2020.09.16,10782.935,11092.595,10655.125,10948.2,76114
2020.09.17,10946.94,11037.56,10731.525,10937.17,80470
2020.09.18,10940.825,11031.575,10806.57,10930.465,82386
2020.09.19,10935.76,11171.145,10884.985,11074.165,71838
2020.09.20,11066.855,11073.655,10752.675,10914.45,83872
2020.09.21,10905.245,10987.56,10173.615,10408.02,91988
2020.09.22,10418.445,10567.385,10348.615,10524.69,82378
2020.09.23,10522.57,10534.19,10129.94,10228.43,91708
2020.09.24,10222.285,10789.455,10186.13,10733.57,93388
2020.09.25,10734.56,10757.275,10544.615,10684.09,86703
2020.09.26,10685.885,10821.56,10648.045,10723.56,91335
2020.09.27,10723.485,10798.56,10586.615,10770.105,101418
2020.09.28,10783.755,10943.745,10617.985,10686.995,82610
2020.09.29,10671.945,10854.36,10629.695,10834.29,68579
2020.09.30,10839.19,10840.56,10650.765,10773.19,80695
2020.10.01,10775.095,10924.3,10421.995,10610.115,66935
2020.10.02,10590.465,10658.56,10355.665,10566.725,103896
2020.10.03,10570.135,10596.86,10490.915,10543.905,91235
2020.10.04,10538.77,10690.56,10515.915,10663.965,83674
2020.10.05,10655.215,10793.56,10614.235,10790.53,63726
2020.10.06,10793.56,10793.56,10517.57,10594.165,68578
2020.10.07,10587.095,10676.06,10540.095,10664.03,67629
2020.10.08,10664.79,10955.625,10525.545,10924.615,66684
2020.10.09,10920.325,11104.67,10827.065,11050.63,41001
2020.10.10,11052.495,11486.935,11052.32,11291.125,56519
2020.10.11,11296.705,11437.82,11269.665,11367.57,48890
2020.10.12,11363.635,11721.275,11181.815,11530.245,53094
2020.10.13,11528.4,11556.13,11305.955,11421.78,43977
2020.10.14,11426.755,11549.94,11285.275,11420.485,35545
2020.10.15,11420.43,11611.695,11256.72,11502.9,39271
2020.10.16,11502.395,11544.88,11199.675,11322.305,35556
2020.10.17,11322.89,11406.21,11258.125,11361.46,33223
2020.10.18,11357.985,11515.625,11344.795,11507.78,35143
2020.10.19,11510.12,11826.56,11409.255,11753.665,45301
2020.10.20,11757.385,12043.56,11678.57,11916.135,55739
2020.10.21,11910.9,13243.6,11893.615,12801.75,70637
2020.10.22,12824.325,13193.56,12691.59,12984.645,60920
2020.10.23,12968.615,13029.475,12717.485,12930.695,51046
2020.10.24,12936.205,13168.56,12879.305,13119.615,39417
2020.10.25,13112.39,13353.56,12889.615,13038.655,41671
2020.10.26,13043.905,13241.915,12778.57,13062.35,55327
2020.10.27,13066.5,13783.415,13055.705,13754.585,51192
2020.10.28,13643.515,13853.405,12885.185,13274.62,60266
2020.10.29,13273.56,13643.56,12969.905,13453.56,55784
2020.10.30,13453.56,13673.3,13124.99,13564.895,72190
2020.10.31,13575.835,14086.645,13421.215,13796.365,93713
2020.11.01,13735.34,13900.34,13623.615,13763.465,68827
2020.11.02,13777.485,13833.56,13208.57,13553.625,61172
2020.11.03,13567.49,14073.615,13283.615,14027.485,65619
2020.11.04,14042.215,14265.155,13526.615,14154.93,65528
2020.11.05,14150.935,15764.715,14108.57,15598.035,68045
2020.11.06,15632.995,15969.575,15183.975,15593.51,74636
2020.11.07,15598.45,15771.865,14328.845,14826.055,56917
2020.11.08,14835.925,15659.475,14715.555,15475.655,55848
2020.11.09,15480.825,15848.68,14811.735,15335.285,58647
2020.11.10,15338.195,15474.62,15083.705,15311.16,55265
2020.11.11,15311.125,15993.56,15286.575,15700.355,52708
2020.11.12,15701.815,16362.13,15443.56,16304.385,57285
2020.11.13,16302.035,16485.48,15968.57,16338.69,51844
2020.11.14,16338.57,16341.55,15704.415,16075.56,57955
2020.11.15,16084.525,16169.16,15789.66,15968.08,60839
2020.11.16,15969.24,16884.39,15872.57,16722.555,57729
2020.11.17,16720.325,17873.56,16568.615,17678.995,72286
2020.11.18,17679.09,18481.56,17198.635,17787.155,90162
2020.11.19,17787.735,18182.875,17350.825,17818.48,77342
2020.11.20,17818.56,18823.86,17756.015,18669.315,79934
2020.11.21,18669.315,18973.56,18344.955,18720.13,80959
2020.11.22,18718.355,18766.005,17612.915,18432.98,82012
2020.11.23,18433.255,18771.33,17994.645,18379.08,83047
2020.11.24,18375.465,19438.56,18055.015,19174.08,80128
2020.11.25,19173.905,19493.56,18495.815,18728.435,73089
2020.11.26,18728.245,18909.36,16196.015,17160.98,95516
2020.11.27,17161.015,17468.55,16424.735,17145.575,87726
2020.11.28,17146.055,17895.76,16873.57,17744.065,76866
2020.11.29,17742.375,18352.56,17528.83,18196.87,79507
2020.11.30,18195.145,19866.79,18195.145,19707.49,83653
2020.12.01,19707.49,19906.275,18105.445,18777.46,91171
2020.12.02,18777.275,19333.56,18328.615,19211.265,86404
2020.12.03,19206.68,19616.445,18873.535,19442.2,69861
2020.12.04,19440.43,19540.02,18569.675,18654.43,71705
2020.12.05,18653.92,19181.635,18497.665,19152.795,65916
2020.12.06,19152.795,19423.56,18871.695,19369.375,66309
2020.12.07,19369.37,19425.915,18895.435,19172.975,61818
2020.12.08,19174.085,19293.08,18193.57,18313.56,58252
2020.12.09,18313.695,18637.845,17632.57,18540.225,67612
2020.12.10,18539.415,18558.095,17896.615,18249.36,59822
2020.12.11,18250.045,18287.915,17573.625,18030.685,79455
2020.12.12,18036.095,18948.83,18018.27,18812.255,69099
2020.12.13,18818.53,19414.57,18723.57,19155.505,63856
2020.12.14,19155.855,19342.56,18963.645,19265.3,69762
2020.12.15,19267.4,19558.56,19044.685,19430.295,52759
2020.12.16,19431.345,21562.605,19293.57,21347.22,71735
2020.12.17,21348.91,23763.345,21243.795,22823.09,97214
2020.12.18,22808.415,23273.56,22343.625,23130.835,75570
2020.12.19,23130.835,24167.275,22759.615,23851.5,66433
2020.12.20,23851.835,24293.56,23093.615,23467.455,80403
2020.12.21,23467.455,24112.31,21907.475,22729.775,84614
2020.12.22,22733.635,23833.07,22373.625,23814.02,87494
2020.12.23,23813.49,24074.575,22593.615,23225.48,84743
2020.12.24,23222.495,23778.375,22705.405,23713.61,87285
2020.12.25,23713.29,24763.56,23409.615,24697.635,88880
2020.12.26,24697.795,26809.845,24483.57,26468.98,90060
2020.12.27,26483.05,28375.05,25768.615,26253.525,99354
2020.12.28,26254.005,27470.56,26078.635,27031.495,89861
2020.12.29,27031.495,27388.01,25826.795,27375.48,80484
2020.12.30,27375.48,29010.385,27325.595,28888.92,88569
2020.12.31,28888.91,29313.9,27993.57,28997.13,83637
2021.01.01,28997.13,29682.44,28697.235,29406.435,66943
2021.01.02,29406.865,33290.335,29032.57,32223.38,80817
2021.01.03,32219.72,34795.685,31993.865,33079.795,99872
2021.01.04,33076.355,33655.665,27671.625,32017.285,98538
2021.01.05,32016.425,34492.375,29908.175,34042.53,100033
2021.01.06,34040.185,36993.56,33346.755,36855.445,101002
2021.01.07,36857.325,40402.855,36193.615,39491.125,102341
2021.01.08,39491.125,41979.93,36558.695,40665.43,105835
2021.01.09,40644.255,41400.5,38793.57,40250.845,91413
2021.01.10,40273.32,41443.12,34437.615,38182.575,95383
2021.01.11,38164.83,38276.385,30093.615,35433.78,112281
2021.01.12,35431.7,36593.56,32500.625,34038.34,109175
2021.01.13,34038.915,37732.735,32315.855,37376.27,108208
2021.01.14,37378.815,40099.305,36744.725,39133.375,100966
2021.01.15,39093.565,39689.125,34333.495,36748.085,104646
2021.01.16,36754.16,37936.095,35390.57,36014.2,102168
2021.01.17,36014.2,36848.345,33843.655,35814.01,99983
